,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,target
4212,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,7699.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,48.0,3.0,3.0,203071.0,1.05,0.0,1171.0,198.0,28894,510,16,105.85
4213,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,12366.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,60.0,3.0,3.0,332193.0,1.04,0.0,1172.0,198.0,28894,510,16,198.12
4214,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,9225.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,56.0,3.0,3.0,244164.0,1.05,0.0,1172.0,198.0,28894,770,16,466.82
4215,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,5653.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,40.0,3.0,3.0,147266.0,1.06,0.0,1172.0,198.0,28894,770,16,66.23
4216,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,9749.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,54.0,3.0,3.0,259603.0,1.05,0.0,1172.0,198.0,28894,510,16,144.97
4217,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,7428.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,46.0,3.0,3.0,195840.0,1.05,0.0,1173.0,198.0,28894,510,16,117.18
4218,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,11704.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,58.0,3.0,3.0,313884.0,1.04,0.0,1173.0,198.0,28894,510,16,155.34
4219,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,8223.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,52.0,3.0,3.0,216848.0,1.05,0.0,1173.0,198.0,28894,770,16,93.61
4220,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,5279.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,38.0,3.0,3.0,137172.0,1.06,0.0,1173.0,198.0,28894,510,16,92.3
4221,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,9163.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,52.0,3.0,3.0,243498.0,1.05,0.0,1173.0,198.0,28894,510,16,460.65
4222,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,7093.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,46.0,3.0,3.0,186394.0,1.05,0.0,1173.0,198.0,28894,510,16,343.47
4223,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,11179.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,58.0,3.0,3.0,299056.0,1.04,0.0,1173.0,198.0,28894,510,16,475.53
4224,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,7262.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,48.0,3.0,3.0,190677.0,1.05,0.0,1175.0,198.0,28894,510,16,144.57
4225,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,5001.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,38.0,3.0,3.0,129386.0,1.07,0.0,1175.0,198.0,28894,510,16,311.59
4226,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,8777.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,50.0,3.0,3.0,233031.0,1.05,0.0,1175.0,198.0,28894,510,16,134.04
4227,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,13497.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,62.0,3.0,3.0,363727.0,1.04,0.0,1175.0,198.0,28894,770,16,172.73
4228,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,10973.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,58.0,3.0,3.0,293245.0,1.04,0.0,1175.0,198.0,28894,510,16,510.66
4229,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,5729.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,44.0,3.0,3.0,148390.0,1.07,0.0,1175.0,198.0,28894,770,16,345.39
4230,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,9723.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,56.0,3.0,3.0,258247.0,1.05,0.0,1176.0,198.0,28894,510,16,140.54
4231,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,6597.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,44.0,3.0,3.0,172950.0,1.06,0.0,1176.0,198.0,28894,510,16,363.64
4232,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,10959.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,56.0,3.0,3.0,293313.0,1.04,0.0,1176.0,198.0,28894,770,16,384.37
4233,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,8593.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,50.0,3.0,3.0,227793.0,1.05,0.0,1177.0,198.0,28894,510,16,444.67
4234,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,5011.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,40.0,3.0,3.0,129175.0,1.07,0.0,1177.0,198.0,28894,510,16,101.28
4235,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,8781.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,52.0,3.0,3.0,232620.0,1.05,0.0,1177.0,198.0,28894,510,16,126.95
4236,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,6345.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,42.0,3.0,3.0,166291.0,1.06,0.0,1178.0,198.0,28894,770,16,72.49
4237,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,10436.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,54.0,3.0,3.0,278982.0,1.04,0.0,1178.0,198.0,28894,510,16,138.51
4238,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,8225.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,50.0,3.0,3.0,217373.0,1.05,0.0,1179.0,198.0,28894,510,16,148.66
4239,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,4581.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,36.0,3.0,3.0,118061.0,1.07,0.0,1179.0,198.0,28894,770,16,57.88
4240,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,7954.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,48.0,3.0,3.0,210199.0,1.05,0.0,1179.0,198.0,28894,510,16,117.33
4241,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,5875.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,40.0,3.0,3.0,153449.0,1.06,0.0,1179.0,198.0,28894,510,16,343.49
4242,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,9749.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,54.0,3.0,3.0,259574.0,1.04,0.0,1180.0,198.0,28894,770,16,220.6
4243,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,14933.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,66.0,3.0,3.0,403495.0,1.04,0.0,1180.0,198.0,28894,770,16,263.46
4244,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,4120.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,34.0,3.0,3.0,105562.0,1.07,0.0,1180.0,198.0,28894,510,16,269.86
4245,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,7598.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,46.0,3.0,3.0,200649.0,1.05,0.0,1180.0,198.0,28894,770,16,106.01
4246,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,12039.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,60.0,3.0,3.0,322919.0,1.04,0.0,1181.0,198.0,28894,510,16,184.4
4247,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,9351.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,52.0,3.0,3.0,248765.0,1.05,0.0,1181.0,198.0,28894,510,16,475.33
4248,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,14205.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,64.0,3.0,3.0,383296.0,1.04,0.0,1181.0,198.0,28894,510,16,653.17
4249,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,3741.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,32.0,3.0,3.0,95382.0,1.07,0.0,1181.0,198.0,28894,510,16,79.01
4250,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,7081.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,44.0,3.0,3.0,186519.0,1.05,0.0,1181.0,198.0,28894,770,16,120.49
4251,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,11494.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,58.0,3.0,3.0,307987.0,1.04,0.0,1181.0,198.0,28894,510,16,541.2
4252,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,8884.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,52.0,3.0,3.0,235597.0,1.05,0.0,1181.0,198.0,28894,510,16,124.15
4253,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,13512.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,64.0,3.0,3.0,363717.0,1.04,0.0,1182.0,198.0,28894,770,16,145.54
4254,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,8937.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,56.0,3.0,3.0,236034.0,1.05,0.0,1182.0,198.0,28894,510,16,449.35
4255,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,5349.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,38.0,3.0,3.0,139147.0,1.06,0.0,1182.0,198.0,28894,510,16,79.59
4256,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,9257.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,52.0,3.0,3.0,246131.0,1.05,0.0,1183.0,198.0,28894,770,16,356.61
4257,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,6999.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,44.0,3.0,3.0,184200.0,1.05,0.0,1183.0,198.0,28894,770,16,358.3
4258,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,11062.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,56.0,3.0,3.0,296204.0,1.04,0.0,1183.0,198.0,28894,770,16,372.37
4259,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,7847.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,52.0,3.0,3.0,206199.0,1.06,0.0,1183.0,198.0,28894,510,16,100.36
4260,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,4916.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,36.0,3.0,3.0,127421.0,1.06,0.0,1184.0,198.0,28894,510,16,311.67
4261,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,8685.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,50.0,3.0,3.0,230455.0,1.05,0.0,1184.0,198.0,28894,510,16,161.41
4262,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,6675.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,44.0,3.0,3.0,175069.0,1.05,0.0,1184.0,198.0,28894,510,16,114.58
4263,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,10653.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,56.0,3.0,3.0,284639.0,1.04,0.0,1184.0,198.0,28894,770,16,337.92
4264,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,7088.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,48.0,3.0,3.0,185753.0,1.06,0.0,1184.0,198.0,28894,510,16,389.8
4265,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,4581.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,36.0,3.0,3.0,118061.0,1.07,0.0,1184.0,198.0,28894,770,16,59.25
4266,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,8219.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,48.0,3.0,3.0,217756.0,1.05,0.0,1184.0,198.0,28894,510,16,381.53
4267,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,12933.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,62.0,3.0,3.0,347812.0,1.04,0.0,1185.0,198.0,28894,510,16,405.85
4268,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,10237.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,54.0,3.0,3.0,273314.0,1.04,0.0,1185.0,198.0,28894,510,16,136.68
4269,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,6277.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,44.0,3.0,3.0,163848.0,1.06,0.0,1185.0,198.0,28894,770,16,85.45
4270,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,10437.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,56.0,3.0,3.0,278456.0,1.04,0.0,1186.0,198.0,28894,510,16,184.21
4271,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,7598.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,46.0,3.0,3.0,200649.0,1.05,0.0,1187.0,198.0,28894,510,16,99.84
4272,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,12257.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,60.0,3.0,3.0,329130.0,1.04,0.0,1187.0,198.0,28894,770,16,149.46
4273,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,9743.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,54.0,3.0,3.0,259345.0,1.04,0.0,1188.0,198.0,28894,510,16,158.88
4274,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,5727.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,40.0,3.0,3.0,149327.0,1.06,0.0,1188.0,198.0,28894,510,16,94.55
4275,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,9361.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,54.0,3.0,3.0,248582.0,1.05,0.0,1189.0,198.0,28894,770,16,421.09
4276,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,7262.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,46.0,3.0,3.0,191203.0,1.05,0.0,1189.0,198.0,28894,510,16,319.19
4277,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,11599.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,58.0,3.0,3.0,310935.0,1.04,0.0,1189.0,198.0,28894,510,16,232.65
4278,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,9545.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,54.0,3.0,3.0,253735.0,1.05,0.0,1189.0,198.0,28894,510,16,150.97
4279,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,8357.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,54.0,3.0,3.0,220072.0,1.05,0.0,1189.0,198.0,28894,770,16,424.84
4280,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,4916.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,36.0,3.0,3.0,127421.0,1.06,0.0,1189.0,198.0,28894,770,16,59.72
4281,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,8868.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,50.0,3.0,3.0,235608.0,1.05,0.0,1190.0,198.0,28894,770,16,427.35
4282,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,6440.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,44.0,3.0,3.0,168485.0,1.06,0.0,1190.0,198.0,28894,510,16,267.86
4283,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,10553.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,56.0,3.0,3.0,281834.0,1.04,0.0,1190.0,198.0,28894,770,16,433.54
4284,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,7581.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,50.0,3.0,3.0,199139.0,1.05,0.0,1190.0,198.0,28894,510,16,123.88
4285,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,4581.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,36.0,3.0,3.0,118061.0,1.07,0.0,1190.0,198.0,28894,510,16,82.3
4286,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,8221.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,48.0,3.0,3.0,217785.0,1.05,0.0,1190.0,198.0,28894,510,16,119.69
4287,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,12933.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,62.0,3.0,3.0,347783.0,1.04,0.0,1191.0,198.0,28894,770,16,144.58
4288,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,10139.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,54.0,3.0,3.0,270566.0,1.04,0.0,1191.0,198.0,28894,510,16,329.51
4289,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,6578.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,46.0,3.0,3.0,171795.0,1.06,0.0,1191.0,198.0,28894,510,16,212.23
4290,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,4245.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,34.0,3.0,3.0,109055.0,1.07,0.0,1192.0,198.0,28894,510,16,97.4
4291,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,7683.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,46.0,3.0,3.0,203053.0,1.05,0.0,1192.0,198.0,28894,510,16,132.14
4292,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,12257.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,60.0,3.0,3.0,329102.0,1.04,0.0,1192.0,198.0,28894,510,16,400.95
4293,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,9747.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,54.0,3.0,3.0,259488.0,1.05,0.0,1192.0,198.0,28894,510,16,194.43
4294,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,5957.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,42.0,3.0,3.0,155271.0,1.06,0.0,1192.0,198.0,28894,510,16,105.95
4295,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,10041.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,56.0,3.0,3.0,267293.0,1.05,0.0,1192.0,198.0,28894,510,16,314.46
4296,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,7261.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,46.0,3.0,3.0,191203.0,1.05,0.0,1193.0,198.0,28894,510,16,276.91
4297,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,11704.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,58.0,3.0,3.0,313941.0,1.04,0.0,1193.0,198.0,28894,770,16,137.0
4298,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,9458.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,54.0,3.0,3.0,251330.0,1.05,0.0,1193.0,198.0,28894,510,16,156.34
4299,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,5492.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,38.0,3.0,3.0,143155.0,1.06,0.0,1194.0,198.0,28894,510,16,109.69
4300,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,9066.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,52.0,3.0,3.0,240692.0,1.05,0.0,1194.0,198.0,28894,510,16,137.46
4301,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,6918.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,44.0,3.0,3.0,181939.0,1.05,0.0,1194.0,198.0,28894,510,16,163.15
4302,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,11165.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,56.0,3.0,3.0,299124.0,1.04,0.0,1194.0,198.0,28894,510,16,198.08
4303,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,8973.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,54.0,3.0,3.0,237590.0,1.05,0.0,1194.0,198.0,28894,510,16,170.38
4304,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,3873.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,34.0,3.0,3.0,98578.0,1.07,0.0,1195.0,198.0,28894,510,16,77.12
4305,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,7355.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,48.0,3.0,3.0,193339.0,1.05,0.0,1195.0,198.0,28894,770,16,78.4
4306,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,5070.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,38.0,3.0,3.0,131304.0,1.06,0.0,1196.0,198.0,28894,770,16,117.99
4307,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,8868.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,50.0,3.0,3.0,235608.0,1.05,0.0,1196.0,198.0,28894,510,16,141.3
4308,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,13857.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,64.0,3.0,3.0,373507.0,1.04,0.0,1196.0,198.0,28894,510,16,190.48
4309,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,3380.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,30.0,3.0,3.0,85718.0,1.08,0.0,1196.0,198.0,28894,510,16,67.4
4310,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,6917.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1082.0,0.9,0.0,44.0,3.0,3.0,181939.0,1.05,0.0,1196.0,198.0,28894,770,16,98.56
